node,intermediate_visits,in_degree,out_degree
|1,0,0,65
1|1,19,70,45
2|1,3,47,82
1*2|1,8,76,53
3|1,23,46,87
1*3|1,4,78,55
2*3|1,11,53,99
1*2*3|1,16,68,58
4|1,4,76,42
1*4|1,4,107,50
2*4|1,4,85,49
1*2*4|1,55,96,101
3*4|1,13,90,49
1*3*4|1,4,96,52
2*3*4|1,3,81,52
1*2*3*4|1,4,70,47
5|1,0,53,81
1*5|1,12,81,51
2*5|1,35,59,100
1*2*5|1,6,72,58
3*5|1,8,56,99
1*3*5|1,9,71,55
2*3*5|1,29,53,98
1*2*3*5|1,5,51,50
4*5|1,7,88,47
1*4*5|1,36,97,98
2*4*5|1,9,85,53
1*2*4*5|1,32,70,77
3*4*5|1,8,85,51
1*3*4*5|1,1,71,47
2*3*4*5|1,12,63,46
1*2*3*4*5|1,1,46,39
|2,0,0,65
1|2,436,81,42
2|2,6,47,81
3|2,1016,82,44
4|2,581,115,33
3*4|2,1066,117,29
5|2,1,53,81
2*5|2,40,59,98
|3,0,0,65
1|3,21,70,45
2|3,4,47,83
1*2|3,11,76,53
3|3,19,46,87
1*3|3,5,78,54
2*3|3,13,53,100
1*2*3|3,1,68,58
4|3,622,77,42
1*4|3,161,106,102
2*4|3,216,112,49
1*2*4|3,39,73,101
3*4|3,1,90,50
1*3*4|3,4,96,52
2*3*4|3,2,81,53
1*2*3*4|3,4,70,47
5|3,0,53,81
1*5|3,89,81,98
2*5|3,16,59,100
3*5|3,6,56,53
1*3*5|3,33,71,56
2*3*5|3,13,53,62
4*5|3,32,95,47
1*4*5|3,41,97,97
3*4*5|3,17,85,51
1*3*4*5|3,7,71,46
|4,0,0,65
1|4,14,70,44
2|4,5,49,83
1*2|4,52,81,53
3|4,17,46,87
1*3|4,2,78,54
2*3|4,0,53,99
1*2*3|4,62,70,58
4|4,63,77,42
1*4|4,66,106,102
2*4|4,37,95,49
1*2*4|4,55,95,101
3*4|4,10,89,50
1*3*4|4,0,96,52
2*3*4|4,13,83,53
1*2*3*4|4,6,70,47
5|4,93,59,81
1*5|4,34,81,98
3*5|4,62,61,98
1*3*5|4,13,71,99
4*5|4,142,93,97
1*4*5|4,24,97,96
3*4*5|4,98,84,97
1*3*4*5|4,131,71,77
|5,0,0,65
1|5,17,70,44
2|5,68,59,84
1*2|5,122,81,103
3|5,20,46,87
1*3|5,6,78,54
2*3|5,11,53,101
1*2*3|5,5,69,58
4|5,35,76,42
1*4|5,77,109,101
2*4|5,394,94,102
1*2*4|5,35,97,101
3*4|5,12,90,50
1*3*4|5,3,96,52
2*3*4|5,13,82,53
1*2*3*4|5,13,70,47
5|5,0,53,81
1*5|5,24,81,99
2*5|5,2,20,100
1*2*5|5,19,27,100
3*5|5,5,56,98
1*3*5|5,22,71,99
2*3*5|5,23,53,100
1*2*3*5|5,22,47,82
4*5|5,86,87,98
1*4*5|5,33,94,97
2*4*5|5,34,30,100
3*4*5|5,521,97,98
